158.0,False,False,Le Mimosa,[],/biz/le-mimosa-montr%C3%A9al?osq=cafe,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,['Ahuntsic-Cartierville'],(514) 382-1213,,,,,[],{},le-mimosa-montréal,
159.0,False,False,Starbucks,[],/biz/starbucks-montr%C3%A9al-61?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",$$,4,False,11,,['Laval'],(450) 575-3668,,,,,[],{},starbucks-montréal-61,https://www.starbucks.ca/store-locator/store/816/st-martin-tessier-1599-boulevard-saint-martin-ouest-montreal-qc-h-7-
,True,False,Poulet Rouge Joliette,[],/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpoulet-rouge-joliette-joliette-3&amp;request_id=edb4f188ff449e94&amp;signature=f2bfbaa2acb6439ff53336cd10d97461f79ed7ce896ad5ab0330c507a284f58b&amp;slot=0,"[{'title': 'Chicken Shop', 'url': '/search?find_desc=Chicken+Shop&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Salad', 'url': '/search?find_desc=Salad&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],+1-450-394-4248,,,,https://biz.yelp.com,[],{},poulet-rouge-joliette-joliette-3,/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695812065%26s%3D95de6454937e5e7a5c9bacccbadc65263ab76ebd226fd9108196d1a484431d2f%26src_bizid%3DCOT84Ihc4JxOfzr52jKQJA%26url%3Dhttps%253A%252F%252Fpoulet-rouge.ca%26website_link_type%3Dwebsite&amp;request_id=edb4f188ff449e94&amp;signature=3aa6a5783c637b98adc37086b29f2726d44486e2a6a85b38e94e8c6d144f0305&amp;slot=0
161.0,False,False,Tim Hortons,[],/biz/tim-hortons-laval-26?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}]",$,2.0,False,1,,['Laval'],(450) 669-9009,,,,,[],{},tim-hortons-laval-26,http://locations.timhortons.ca/qc/laval/489-boul-des-laurentides
162.0,False,False,Tim Hortons,[],/biz/tim-hortons-terrebonne-4?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,1.0,False,1,,[],(450) 492-5156,,,,,[],{},tim-hortons-terrebonne-4,http://locations.timhortons.ca/qc/terrebonne/1030-boul-moody
163.0,False,False,Tim Hortons,[],/biz/tim-hortons-mascouche?osq=cafe,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(450) 477-8457,,,,,[],{},tim-hortons-mascouche,https://locations.timhortons.ca/qc/mascouche/56-ch-des-anglais
164.0,False,False,Tim Hortons,[],/biz/tim-hortons-trois-rivieres-2?osq=cafe,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(819) 378-8887,,,,,[],{},tim-hortons-trois-rivieres-2,http://locations.timhortons.ca/qc/trois-rivieres/4775-boul-des-forges
165.0,False,False,Tim Hortons,[],/biz/tim-hortons-montr%C3%A9al-72?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Bagels', 'url': '/search?find_desc=Bagels&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}]",,1.0,False,1,,['Mercier-Hochelaga-Maisonneuve'],(514) 251-9940,,,,,[],{},tim-hortons-montréal-72,http://locations.timhortons.ca/qc/montreal/5778-rue-notre-dame-est
166.0,False,False,Tim Hortons,[],/biz/tim-hortons-saint-hyacinthe-3?osq=cafe,"[{'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",$,4.3,False,3,,[],(450) 778-0788,,,,,[],{},tim-hortons-saint-hyacinthe-3,https://locations.timhortons.ca/en/qc/st-hyacinthe/2505-boul-casavant-ouest/
167.0,False,False,Maison Griffin Décor,[],/biz/maison-griffin-d%C3%A9cor-trois-rivi%C3%A8res-2?osq=cafe,"[{'title': 'Home Decor', 'url': '/search?find_desc=Home+Decor&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Lighting Fixtures &amp; Equipment', 'url': '/search?find_desc=Lighting+Fixtures+%26+Equipment&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",$$,5.0,False,1,,[],(819) 374-6022,,,,,[],{},maison-griffin-décor-trois-rivières-2,
168.0,False,False,Kaffé Myrtille,[],/biz/kaff%C3%A9-myrtille-trois-rivi%C3%A8res?osq=cafe,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(819) 531-4359,,,,,[],{},kaffé-myrtille-trois-rivières,
169.0,False,False,Tim Hortons,[],/biz/tim-hortons-saint-hyacinthe-4?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(450) 252-4884,,,,,[],{},tim-hortons-saint-hyacinthe-4,http://locations.timhortons.ca/qc/saint-hyacinthe/6270-boul-laurier-ouest
,True,False,Poulet Rouge Joliette,[],/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpoulet-rouge-joliette-joliette-3&amp;request_id=3a51f0980e91cfb9&amp;signature=d68354fc9f1c67ff5d82dec87076e5a9fc1e78ac302ff961c590133dc8b287d6&amp;slot=0,"[{'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Chicken Shop', 'url': '/search?find_desc=Chicken+Shop&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],+1-450-394-4248,,,,https://biz.yelp.com,[],{},poulet-rouge-joliette-joliette-3,/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695812072%26s%3D2ac1f84ef698b0a05a0d8878c6171d410fbbba8531672ee3b46a666cbb5fcd70%26src_bizid%3DCOT84Ihc4JxOfzr52jKQJA%26url%3Dhttps%253A%252F%252Fpoulet-rouge.ca%26website_link_type%3Dwebsite&amp;request_id=3a51f0980e91cfb9&amp;signature=a242c063dd9aa45318a42488abde589193cdc6028d6cd11740398a10eb78ac4d&amp;slot=0
171.0,False,False,Café Du Marché,[],/biz/caf%C3%A9-du-march%C3%A9-trois-rivi%C3%A8res?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(819) 655-0344,,,,,[],{},café-du-marché-trois-rivières,
172.0,False,False,Tim Hortons,[],/biz/tim-hortons-boucherville-2?osq=cafe,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",,1.0,False,1,,[],(450) 655-7033,,,,,[],{},tim-hortons-boucherville-2,https://locations.timhortons.ca/en/qc/boucherville/511-rue-samuel-de-champlain/
173.0,False,False,Cafe Resto le Fennec,[],/biz/cafe-resto-le-fennec-montr%C3%A9al?osq=cafe,"[{'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Burgers', 'url': '/search?find_desc=Burgers&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,['Villeray-Saint-Michel-Parc-Extension'],(514) 543-1514,,,,,[],{},cafe-resto-le-fennec-montréal,https://cafe-resto-le-fennec.business.site
174.0,False,False,Fraîchement Pressé,[],/biz/fra%C3%AEchement-press%C3%A9-laval?osq=cafe,"[{'title': 'Juice Bars &amp; Smoothies', 'url': '/search?find_desc=Juice+Bars+%26+Smoothies&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Bubble Tea', 'url': '/search?find_desc=Bubble+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,['Laval'],,,,,,[],{},fraîchement-pressé-laval,http://www.freshlysqueezed.ca
175.0,False,False,Cafe Vanessa,[],/biz/cafe-vanessa-saint-leonard?osq=cafe,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Burgers', 'url': '/search?find_desc=Burgers&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,['Saint-Léonard'],(514) 955-9617,,,,,[],{},cafe-vanessa-saint-leonard,
176.0,False,False,Tim Hortons,[],/biz/tim-hortons-saint-julie?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(450) 922-6242,,,,,[],{},tim-hortons-saint-julie,http://locations.timhortons.ca/qc/saint-julie/190-boul-armand-frappier
177.0,False,False,Café Monde,[],/biz/caf%C3%A9-monde-terrebonne?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea Supplies', 'url': '/search?find_desc=Coffee+%26+Tea+Supplies&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(450) 471-8466,,,,,[],{},café-monde-terrebonne,https://cafemonde.ca
178.0,False,False,Tim Hortons,[],/biz/tim-hortons-pointe-aux-trembles-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,['Rivière-des-Prairies–Pointe-aux-Trembles'],(514) 645-4101,,,,,[],{},tim-hortons-pointe-aux-trembles-2,http://locations.timhortons.ca/qc/pointe-aux-trembles/12044-rue-sherbrooke-est
179.0,False,False,Céramic Café-Studio,[],/biz/c%C3%A9ramic-caf%C3%A9-studio-laval-2?osq=cafe,"[{'title': 'Arts &amp; Crafts', 'url': '/search?find_desc=Arts+%26+Crafts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",$$$,2.7,False,7,,['Laval'],(450) 669-9399,,,,,[],{},céramic-café-studio-laval-2,http://leccs.com/laval/
,True,False,Poulet Rouge Joliette,[],/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpoulet-rouge-joliette-joliette-3&amp;request_id=224dc8ad4ff11967&amp;signature=ee11a11463dbf13770e2ecdde8b67ddfacd9133f069764cc30f7fc67b0eeb782&amp;slot=0,"[{'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Chicken Shop', 'url': '/search?find_desc=Chicken+Shop&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],+1-450-394-4248,,,,https://biz.yelp.com,[],{},poulet-rouge-joliette-joliette-3,/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695812071%26s%3D0037ca8ec06dded2d36e769fa5368062f119396b4850801bf16fc7389be7cb20%26src_bizid%3DCOT84Ihc4JxOfzr52jKQJA%26url%3Dhttps%253A%252F%252Fpoulet-rouge.ca%26website_link_type%3Dwebsite&amp;request_id=224dc8ad4ff11967&amp;signature=4792978df14e626939bcddb1107f7be2a72b05a9704c24eb358775ac78ca7b05&amp;slot=0
181.0,False,False,Tim Hortons,[],/biz/tim-hortons-laval-27?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}]",$,2.0,False,3,,['Laval'],(450) 975-7469,,,,,[],{},tim-hortons-laval-27,http://locations.timhortons.ca/qc/laval/2070-boulevard-des-laurentides-vimont
182.0,False,False,Tim Hortons,[],/biz/tim-hortons-repentigny?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Sorel-Tracy%2C+QC'}]",,2.0,False,1,,[],(450) 654-3251,,,,,[],{},tim-hortons-repentigny,http://locations.timhortons.ca/qc/repentigny/295-rue-valmont
183.0,False,False,Mr. Puffs,[],/biz/mr-puffs-saint-hyacinthe?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(450) 924-7202,,,,,[],{},mr-puffs-saint-hyacinthe,https://mrpuffs.com/store-locator/
184.0,False,False,Café Looba,[],/biz/caf%C3%A9-looba-drummondville?osq=cafe,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(819) 478-2109,,,,,[],{},café-looba-drummondville,
185.0,False,False,Tim Hortons,[],/biz/tim-hortons-laval-21?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,1.5,False,2,,['Laval'],(450) 667-3478,,,,,[],{},tim-hortons-laval-21,http://locations.timhortons.ca/qc/laval/650-boul-des-laurentides
186.0,False,False,Mr. Puffs,[],/biz/mr-puffs-saint-julie?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,[],(450) 649-1416,,,,,[],{},mr-puffs-saint-julie,https://mrpuffs.com/store-locator/
187.0,False,False,Presse Café,[],/biz/presse-caf%C3%A9-laval-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}]",,4.0,False,1,,['Laval'],(450) 967-8737,,,,,[],{},presse-café-laval-2,http://pressecafe.com/fr/stores/presse-cafe-cartier/
188.0,False,False,Dejeuner O’oeuf,[],/biz/dejeuner-o-oeuf-montr%C3%A9al?osq=cafe,"[{'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0.0,False,0,,['Montréal-Nord'],(450) 999-3999,,,,,[],{},dejeuner-o-oeuf-montréal,
189.0,False,False,Starbucks,[],/biz/starbucks-anjou?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",$,3.0,False,1,,['Anjou'],(514) 354-7834,,,,,[],{},starbucks-anjou,http://fr.starbucks.ca/store-locator/search/location/H1M%201W9/detail/1005689
,True,False,Poulet Rouge Joliette,[],/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpoulet-rouge-joliette-joliette-3&amp;request_id=163a4fec8aca6443&amp;signature=b2e9c21ba0b3037733a45a9dca140bc4497582ffa6d3718c35b7088ac9d441d4&amp;slot=0,"[{'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Chicken Shop', 'url': '/search?find_desc=Chicken+Shop&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,[],+1-450-394-4248,,,,https://biz.yelp.com,[],{},poulet-rouge-joliette-joliette-3,/adredir?ad_business_id=COT84Ihc4JxOfzr52jKQJA&amp;campaign_id=DTs0rnSgkC3-5IrSVCZ2vw&amp;click_origin=search_results_visit_website&amp;placement=vertical_0&amp;placement_slot=0&amp;redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz_redir%3Fcachebuster%3D1695812072%26s%3D2ac1f84ef698b0a05a0d8878c6171d410fbbba8531672ee3b46a666cbb5fcd70%26src_bizid%3DCOT84Ihc4JxOfzr52jKQJA%26url%3Dhttps%253A%252F%252Fpoulet-rouge.ca%26website_link_type%3Dwebsite&amp;request_id=163a4fec8aca6443&amp;signature=53ecee0db0ed0e54af0d841f7e32474d03139aa8185f031d1883fdf6f216ac21&amp;slot=0
191.0,False,False,Tim Hortons,[],/biz/tim-hortons-laval-22?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Sorel-Tracy%2C+QC'}]",,2,False,1,,['Laval'],(450) 661-1344,,,,,[],{},tim-hortons-laval-22,http://locations.timhortons.ca/qc/laval/3665-autoroute-440-est
192.0,False,False,Tim Hortons,[],/biz/tim-hortons-anjou-4?osq=cafe,"[{'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,['Anjou'],(514) 353-6797,,,,,[],{},tim-hortons-anjou-4,https://locations.timhortons.ca/fr/qc/anjou/10005-boul-louis-h-lafontaine/
193.0,False,False,Tim Hortons,[],/biz/tim-hortons-laval-28?osq=cafe,"[{'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,['Laval'],(450) 973-1400,,,,,[],{},tim-hortons-laval-28,http://locations.timhortons.ca/qc/laval/1849-boul-st-martin-ouest
194.0,False,False,Restaurant Andrea,[],/biz/restaurant-andrea-montr%C3%A9al?osq=cafe,"[{'title': 'Barbeque', 'url': '/search?find_desc=Barbeque&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Tapas Bars', 'url': '/search?find_desc=Tapas+Bars&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",$$,0,False,0,,['Saint-Léonard'],(514) 326-6767,,,,,[],{},restaurant-andrea-montréal,
195.0,False,False,Orange Kaki Bistro Bar,[],/biz/orange-kaki-bistro-bar-trois-rivieres?osq=cafe,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,[],(819) 375-5358,,,,,[],{},orange-kaki-bistro-bar-trois-rivieres,
196.0,False,False,Bistro De La Place,[],/biz/bistro-de-la-place-laval-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,['Laval'],(514) 862-0268,,,,,[],{},bistro-de-la-place-laval-2,
197.0,False,False,Van Houtte,[],/biz/van-houtte-drummondville?osq=cafe,"[{'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,[],(819) 850-9912,,,,,[],{},van-houtte-drummondville,http://www.vanhoutte.com
198.0,False,False,Starbucks,[],/biz/starbucks-laval-6?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Fast Food', 'url': '/search?find_desc=Fast+Food&amp;find_loc=Sorel-Tracy%2C+QC'}]",,0,False,0,,['Laval'],(579) 939-6522,,,,,[],{},starbucks-laval-6,https://www.starbucks.ca/store-locator/store/1039005/espace-montmorency-550-rue-lucien-paiement-suite-115-laval-qc-h-7-n-0
199.0,False,False,Mr. Puffs,[],/biz/mr-puffs-montr%C3%A9al-19?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Sorel-Tracy%2C+QC'}, {'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Sorel-Tracy%2C+QC'}]",,4,False,1,,['Anjou'],(514) 333-6496,,,,,[],{},mr-puffs-montréal-19,https://mrpuffs.com/locations/Anjou
